# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
1.629296319693000150e+00 4.114320873479400120e-01 -1.140503114457100120e-01 -3.188891341436299598e-01 -4.014676551707099805e-01 -2.267882107850599793e-01 5.175000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.489019841610799810e+00 4.010444091463800098e-01 -1.066602962669900012e-01 -3.154381897388900402e-01 -4.013875699880100067e-01 -2.254645527106199920e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.497141513222799869e+00 4.015166174808800226e-01 -1.071922050405900023e-01 -3.155110366996899396e-01 -4.010784484878100464e-01 -2.251722164108199697e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.505263184834799928e+00 4.019888258153799798e-01 -1.077241138141900034e-01 -3.155838836604899500e-01 -4.007693269876100306e-01 -2.248798801110200030e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.513384856446799986e+00 4.024610341498799926e-01 -1.082560225877900045e-01 -3.156567306212899604e-01 -4.004602054874100148e-01 -2.245875438112200084e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.521506528058800045e+00 4.029332424843800053e-01 -1.087879313613900056e-01 -3.157295775820899708e-01 -4.001510839872099989e-01 -2.242952075114200139e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.529628199670800104e+00 4.034054508188800181e-01 -1.093198401349900067e-01 -3.158024245428899812e-01 -3.998419624870100386e-01 -2.240028712116199916e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.537455280829999937e+00 4.037088040762400465e-01 -1.098399566119100113e-01 -3.157748824710899793e-01 -3.994005783615099947e-01 -2.235815865761999754e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.549991201302000077e+00 4.039894189567399541e-01 -1.104785207830100008e-01 -3.157306753364300667e-01 -3.988687093401099837e-01 -2.230572259045600081e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.562412060573000083e+00 4.042820514727399894e-01 -1.111187239803100163e-01 -3.156923128278300572e-01 -3.983437141089100075e-01 -2.225371220066600098e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.574832919844000312e+00 4.045746839887400248e-01 -1.117589271776100041e-01 -3.156539503192300478e-01 -3.978187188777099759e-01 -2.220170181087599837e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.587253779115000096e+00 4.048673165047400047e-01 -1.123991303749100057e-01 -3.156155878106300383e-01 -3.972937236465099997e-01 -2.214969142108600131e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.599674638385999881e+00 4.051599490207399845e-01 -1.130393335722100073e-01 -3.155772253020300289e-01 -3.967687284153100236e-01 -2.209768103129599870e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
1.612095497657000109e+00 4.054525815367399644e-01 -1.136795367695100228e-01 -3.155388627934300194e-01 -3.962437331841100474e-01 -2.204567064150599609e-01 5.195000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.473138748064799941e+00 3.951033833706300014e-01 -1.062561611613399987e-01 -3.120219682650899884e-01 -3.961037522612800288e-01 -2.191179077017300081e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.481260419676800000e+00 3.955755917051299586e-01 -1.067880699349399998e-01 -3.120948152258899988e-01 -3.957946307610800130e-01 -2.188255714019299858e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.489382091288800058e+00 3.960478000396299714e-01 -1.073199787085399870e-01 -3.121676621866900092e-01 -3.954855092608799971e-01 -2.185332351021299913e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.497503762900800117e+00 3.965200083741299841e-01 -1.078518874821400020e-01 -3.122405091474900196e-01 -3.951763877606799813e-01 -2.182408988023299967e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.505625434512799954e+00 3.969922167086299969e-01 -1.083837962557399892e-01 -3.123133561082900300e-01 -3.948672662604800210e-01 -2.179485625025300299e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.513747106124800235e+00 3.974644250431300097e-01 -1.089157050293400042e-01 -3.123862030690899294e-01 -3.945581447602800051e-01 -2.176562262027299799e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.521868777736800071e+00 3.979366333776300224e-01 -1.094476138029400053e-01 -3.124590500298899953e-01 -3.942490232600800448e-01 -2.173638899029299854e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.534064395412799930e+00 3.982530286271699915e-01 -1.100920938271000016e-01 -3.124342948736099634e-01 -3.937324363053000265e-01 -2.168475357871499920e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.546485254683799937e+00 3.985456611431699714e-01 -1.107322970244000032e-01 -3.123959323650099540e-01 -3.932074410740999948e-01 -2.163274318892499937e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.558906113954800166e+00 3.988382936591700068e-01 -1.113725002216999910e-01 -3.123575698564100001e-01 -3.926824458428999631e-01 -2.158073279913499676e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.571326973225799950e+00 3.991309261751699866e-01 -1.120127034190000204e-01 -3.123192073478099906e-01 -3.921574506116999870e-01 -2.152872240934499692e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.583747832496800179e+00 3.994235586911699665e-01 -1.126529066163000081e-01 -3.122808448392100367e-01 -3.916324553804999553e-01 -2.147671201955499709e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
1.596168691767799963e+00 3.997161912071700018e-01 -1.132931098136000098e-01 -3.122424823306100272e-01 -3.911074601492999792e-01 -2.142470162976499726e-01 5.215000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.458264038036799937e+00 3.893689720388299191e-01 -1.058576497329399985e-01 -3.086986594624899771e-01 -3.909451975404799606e-01 -2.129067836579299766e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.466385709648799995e+00 3.898411803733299319e-01 -1.063895585065399996e-01 -3.087715064232899875e-01 -3.906360760402799448e-01 -2.126144473581299821e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.474507381260799832e+00 3.903133887078299447e-01 -1.069214672801400007e-01 -3.088443533840899979e-01 -3.903269545400800400e-01 -2.123221110583299875e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.482629052872800113e+00 3.907855970423299574e-01 -1.074533760537400018e-01 -3.089172003448899528e-01 -3.900178330398799686e-01 -2.120297747585299653e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.490750724484799949e+00 3.912578053768299702e-01 -1.079852848273400029e-01 -3.089900473056899632e-01 -3.897087115396799528e-01 -2.117374384587299707e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.498872396096800008e+00 3.917300137113299829e-01 -1.085171936009399901e-01 -3.090628942664899181e-01 -3.893995900394799925e-01 -2.114451021589299762e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.506994067708799845e+00 3.922022220458299402e-01 -1.090491023745400051e-01 -3.091357412272899841e-01 -3.890904685392799767e-01 -2.111527658591299539e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.519189685384800148e+00 3.925186172953699648e-01 -1.096935823987000014e-01 -3.091109860710099522e-01 -3.885738815844999583e-01 -2.106364117433499883e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.531610544655800155e+00 3.928112498113699447e-01 -1.103337855959999891e-01 -3.090726235624099982e-01 -3.880488863533000377e-01 -2.101163078454499900e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.544031403926800161e+00 3.931038823273699800e-01 -1.109739887933000047e-01 -3.090342610538099888e-01 -3.875238911221000060e-01 -2.095962039475499916e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.556452263197800168e+00 3.933965148433699599e-01 -1.116141919906000063e-01 -3.089958985452099793e-01 -3.869988958908999743e-01 -2.090761000496499933e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.568873122468799952e+00 3.936891473593699953e-01 -1.122543951879000079e-01 -3.089575360366100254e-01 -3.864739006596999982e-01 -2.085559961517499672e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
